_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET;
601708;SOCOLEC;INDUSTRIE;MGU3.136.30;01887511426;UNICA POUSSOIR NF 1M ALU;SCHNEIDER;UNITE;11,74;6,46;
601709;SOCOLEC;INDUSTRIE;MGU3.162.30S;01887511431;UNICA INTERRUPTEUR BIPOLAIRE VOYANT 1M ALU;SCHNEIDER;UNITE;42,03;23,12;
601710;SOCOLEC;INDUSTRIE;MGU3.163.30;01887511432;UNICA VA ET VIENT 16A 1M ALU;SCHNEIDER;UNITE;11,94;6,57;
601711;SOCOLEC;INDUSTRIE;MGU3.163.30N;01887511433;UNICA VA ET VIENT 16A VOYANT LUM 1M ALU;SCHNEIDER;UNITE;30,45;16,75;
601712;SOCOLEC;INDUSTRIE;MGU3.163.30S;01887511434;UNICA VA ET VIENT 16A VOYANT TE MOIN 1M ALU;SCHNEIDER;UNITE;32,37;17,80;
601713;SOCOLEC;INDUSTRIE;MGU3.203.30;01887511439;UNICA VA ET VIENT 2M ALU;SCHNEIDER;UNITE;8,38;4,61;
601714;SOCOLEC;INDUSTRIE;MGU3.203.30N;01887511440;UNICA VA ET VIENT VOYANT REP LUMINEUX 2M ALU;SCHNEIDER;UNITE;22,42;12,33;
601715;SOCOLEC;INDUSTRIE;MGU3.203.30S;01887511441;UNICA VA ET VIENT VOYANT TEMOIN 2M ALU;SCHNEIDER;UNITE;24,38;13,41;
601716;SOCOLEC;INDUSTRIE;MGU3.205.30;01887511442;UNICA PERMUTATEUR 2MOD ALU;SCHNEIDER;UNITE;31,13;17,12;
601717;SOCOLEC;INDUSTRIE;MGU3.206.30;01887511444;UNICA POUSSOIR 2M ALU;SCHNEIDER;UNITE;11,79;6,48;
601718;SOCOLEC;INDUSTRIE;MGU3.207.30;01887511452;UNICA POUSSOIR VOLETS ROULANTS ALU;SCHNEIDER;UNITE;37,52;20,64;
601719;SOCOLEC;INDUSTRIE;MGU3.208.30;01887511453;UNICA INTERRUPTEUR VOLETS ROULANTS ALU;SCHNEIDER;UNITE;33,80;18,59;
601720;SOCOLEC;INDUSTRIE;MGU3.213.30;01887511455;UNICA 2 VA ET VIENT ALU;SCHNEIDER;UNITE;19,93;10,96;
601721;SOCOLEC;INDUSTRIE;MGU3.263.30;01887511469;UNICA VA ET VIENT 16A 2M ALU;SCHNEIDER;UNITE;12,58;6,92;
601722;SOCOLEC;INDUSTRIE;MGU3.263.30N;01887511471;UNICA VA ET VIENT 16A VOYANT LUM 2M ALU;SCHNEIDER;UNITE;32,05;17,63;
601723;SOCOLEC;INDUSTRIE;MGU3.263.30S;01887511472;UNICA VA ET VIENT 16A VOYANT TEMOIN 2M ALU;SCHNEIDER;UNITE;34,84;19,16;
601724;SOCOLEC;INDUSTRIE;MGU3.451.30;01887511482;UNICA PRISE TV/FM UNIQUE 2M ALU;SCHNEIDER;UNITE;34,08;18,74;
601725;SOCOLEC;INDUSTRIE;MGU3.472.30;01887511499;UNICA RJ45 INFRAPLUS CAT5 ECRAN TEE 1M ALU;SCHNEIDER;UNITE;16,12;8,87;
601726;SOCOLEC;INDUSTRIE;MGU3.473.30;01887511500;UNICA RJ45 INFRAPLUS CAT5 ECRAN TEE 2M ALU;SCHNEIDER;UNITE;16,62;9,14;
601727;SOCOLEC;INDUSTRIE;MGU3.501.30;01887512375;UNICA THERMOSTAT BASIC 8A 2M ALU;SCHNEIDER;UNITE;106,93;58,81;
601728;SOCOLEC;INDUSTRIE;MGU3.505.30;01887511515;UNICA THERMOSTAT PROGRAM HEBDOMADAIRE 2M ALU;SCHNEIDER;UNITE;183,26;100,79;
601729;SOCOLEC;INDUSTRIE;MGU3.511.30;01887512383;UNICA VARIATEUR ROTATIF V V 40 400VA ALU;SCHNEIDER;UNITE;52,40;28,82;
601730;SOCOLEC;INDUSTRIE;MGU3.515.30;01887512387;UNICA VARIATEUR POUSSOIR UNIV 350VA ALU;SCHNEIDER;UNITE;80,60;44,33;
601731;SOCOLEC;INDUSTRIE;MGU3.524.30;01887512391;UNICA DETECTEUR MOUVEMENT 300W 2M ALU;SCHNEIDER;UNITE;83,90;46,15;
601732;SOCOLEC;INDUSTRIE;MGU3.860.30;01887511553;UNICA SORTIE DE CABLE 3 BORNES 1M ALU;SCHNEIDER;UNITE;13,78;7,58;
601733;SOCOLEC;INDUSTRIE;MGU3.862.30;01887511554;UNICA SORTIE DE CABLE 3 BORNES 2M ALU;SCHNEIDER;UNITE;13,78;7,58;
601734;SOCOLEC;INDUSTRIE;MGU5.450.30ZD;01887028741;UNICA PRISE TV.FM.SAT 3S 1E 2M ALU;SCHNEIDER;UNITE;31,85;17,52;
601735;SOCOLEC;INDUSTRIE;MGU5.496.30ZD;01887028743;UNICA PRISE CONJONCTEUR TEL 8 C T ALU;SCHNEIDER;UNITE;13,45;7,40;
601736;SOCOLEC;INDUSTRIE;MGU5.512.30ZD;01887514457;UNICA VARIATEUR ROTATIF 40 1000W VA ALU;SCHNEIDER;UNITE;166,09;91,35;
601737;SOCOLEC;INDUSTRIE;MGU66.002.092;01887514497;UNICA PLAQUE 1 POSTE BLANC TECHNO ALU;SCHNEIDER;UNITE;8,72;4,80;
601738;SOCOLEC;INDUSTRIE;MGU66.004.092;01887515504;UNICA PLAQUE 2 POSTE BLANC TECHNO ALU;SCHNEIDER;UNITE;17,47;9,61;
601739;SOCOLEC;INDUSTRIE;MGU66.004V.092;01887515511;UNICA PLAQUE 2P VERT. BLANC TECHNO ALU;SCHNEIDER;UNITE;17,47;9,61;
601740;SOCOLEC;INDUSTRIE;MGU66.006.092;01887515518;UNICA PLAQUE 3P BLANC TECHNO ALU;SCHNEIDER;UNITE;26,12;14,37;
601741;SOCOLEC;INDUSTRIE;MGU66.006V.092;01887515525;UNICA PLAQUE 3P VERT. BLANC TECHNO ALU;SCHNEIDER;UNITE;26,12;14,37;
601742;SOCOLEC;INDUSTRIE;MGU66.008.092;01887515533;UNICA PLAQUE 4P BLANC TECHNO ALU;SCHNEIDER;UNITE;34,75;19,11;
601743;SOCOLEC;INDUSTRIE;MGU66.014V.092;01887516828;UNICA PLAQUE 2P VERT. 57 BLANC TECHNO ALU;SCHNEIDER;UNITE;19,08;10,49;
601744;SOCOLEC;INDUSTRIE;MGU66.016V.092;01887516848;UNICA PLAQUE 3P VERT. 57 BLANC TECHNO ALU;SCHNEIDER;UNITE;28,71;15,79;
601745;SOCOLEC;INDUSTRIE;MGU66.103.092;01887515541;UNICA PLAQUE 3M BLANC TECHNO ALU;SCHNEIDER;UNITE;15,68;8,62;
601746;SOCOLEC;INDUSTRIE;MGU66.104.092;01887515548;UNICA PLAQUE 4M BLANC TECHNO ALU;SCHNEIDER;UNITE;19,50;10,73;
601747;SOCOLEC;INDUSTRIE;MGU68.002.7A1;01887516685;UNICA PLAQUE 1 POSTE ALUMINIUM ICE CLASS;SCHNEIDER;UNITE;26,14;14,38;
601748;SOCOLEC;INDUSTRIE;MGU68.002.7C3;01887516691;UNICA PLAQUE 1 POSTE VERRE GRIS CLASS;SCHNEIDER;UNITE;31,55;17,35;
601749;SOCOLEC;INDUSTRIE;MGU68.002.7Z1;01887516694;UNICA PLAQUE 1 POSTE ARDOISE CL ASS;SCHNEIDER;UNITE;31,55;17,35;
601750;SOCOLEC;INDUSTRIE;MGU68.004.7A1;01887516695;UNICA PLAQUE 2 POSTE ALUMINIUM ICE;SCHNEIDER;UNITE;47,56;26,16;
601751;SOCOLEC;INDUSTRIE;MGU68.004.7C3;01887516701;UNICA PLAQUE 2 POSTES VERRE GRIS;SCHNEIDER;UNITE;63,33;34,83;
601752;SOCOLEC;INDUSTRIE;MGU68.004.7Z1;01887516704;UNICA PLAQUE 2 POSTES ARDOISE;SCHNEIDER;UNITE;63,33;34,83;
601753;SOCOLEC;INDUSTRIE;MGU68.006.7A1;01887516705;UNICA PLAQUE 3P ALU ICE;SCHNEIDER;UNITE;71,83;39,51;
601754;SOCOLEC;INDUSTRIE;MGU68.006.7C3;01887516711;UNICA PLAQUE 3P VERRE GR;SCHNEIDER;UNITE;95,12;52,32;
601755;SOCOLEC;INDUSTRIE;OPL18401;00003511369;COFFRET DE DISTRIB. OPALE 1X18 MODULES S/PORTE;SCHNEIDER;UNITE;46,82;25,75;
601756;SOCOLEC;INDUSTRIE;OPL18402;00003511360;COFFRET DE DISTRIB. OPALE 2X18 MODULES S/PORTE;SCHNEIDER;UNITE;74,68;41,07;
601757;SOCOLEC;INDUSTRIE;OPL18403;00003511361;COFFRET DE DISTRIB. OPALE 3X18 MODULES S/PORTE;SCHNEIDER;UNITE;110,35;60,69;
601758;SOCOLEC;INDUSTRIE;OPL18421;00003511353;PORTE OPAQUE POUR COFFRET OPL18401;SCHNEIDER;UNITE;28,01;15,41;
601759;SOCOLEC;INDUSTRIE;OPL18422;00003511354;PORTE OPAQUE POUR COFFRET OPL18402;SCHNEIDER;UNITE;38,82;21,35;
601760;SOCOLEC;INDUSTRIE;OPL18423;00003511355;PORTE OPAQUE POUR COFFRET OPL18403;SCHNEIDER;UNITE;43,13;23,72;
601761;SOCOLEC;INDUSTRIE;OPL18423;00003511355;PORTE TRANSPARENTE POUR COFFRET OPL18403;SCHNEIDER;UNITE;43,13;23,72;
601762;SOCOLEC;INDUSTRIE;OPL18425;00003511356;PORTE TRANSPARENTE POUR COFFRET OPL18401;SCHNEIDER;UNITE;28,01;15,41;
601763;SOCOLEC;INDUSTRIE;OPL18426;00003511357;PORTE TRANSPARENTE POUR COFFRET OPL18402;SCHNEIDER;UNITE;38,82;21,35;
601764;SOCOLEC;INDUSTRIE;OPL18750;00003511365;REHAUSSE POUR OPALE 1 RANGEE 18 MODULES;SCHNEIDER;UNITE;40,61;22,34;
601765;SOCOLEC;INDUSTRIE;OPL18759;00003511366;REHAUSSE POUR OPALE 2 RANGEES 18 MODULES;SCHNEIDER;UNITE;42,93;23,61;
601766;SOCOLEC;INDUSTRIE;PRA13752;00003235945;COFFRET DE DISTRIB. PRAGMA 2X18 MODULES S/PORTE;SCHNEIDER;UNITE;131,46;72,30;
601767;SOCOLEC;INDUSTRIE;PRA13753;00003235946;COFFRET DE DISTRIB. PRAGMA 3X18 MODULES S/PORTE;SCHNEIDER;UNITE;165,95;91,27;
601768;SOCOLEC;INDUSTRIE;PRA13754;00003235947;COFFRET DE DISTRIB. PRAGMA 4X18 MODULES S/PORTE;SCHNEIDER;UNITE;239,98;131,99;
601769;SOCOLEC;INDUSTRIE;PRA15218;00003235897;PORTE TRANSPARENTE POUR COFFRET PRA13752;SCHNEIDER;UNITE;49,70;27,34;
601770;SOCOLEC;INDUSTRIE;PRA15318;00003235898;PORTE TRANSPARENTE POUR COFFRET PRA13753;SCHNEIDER;UNITE;57,77;31,77;
601771;SOCOLEC;INDUSTRIE;PRA15418;00003235899;PORTE TRANSPARENTE POUR COFFRET PRA13754;SCHNEIDER;UNITE;69,77;38,37;
601772;SOCOLEC;INDUSTRIE;PRA16218;00003235914;PORTE OPAQUE POUR COFFRET PRA13752;SCHNEIDER;UNITE;38,41;21,13;
601773;SOCOLEC;INDUSTRIE;PRA16318;00003235921;PORTE OPAQUE POUR COFFRET PRA13753;SCHNEIDER;UNITE;42,65;23,46;
601774;SOCOLEC;INDUSTRIE;PRA16418;00003235922;PORTE OPAQUE POUR COFFRET PRA13754;SCHNEIDER;UNITE;51,72;28,45;
601775;SOCOLEC;INDUSTRIE;MGU68.006.7Z1;01887516714;UNICA PLAQUE 3P ARDOISE;SCHNEIDER;UNITE;95,12;52,32;
601776;SOCOLEC;INDUSTRIE;MGU68.008.7A1;01887516715;UNICA PLAQUE 4P ALU ICE;SCHNEIDER;UNITE;95,68;52,62;
601777;SOCOLEC;INDUSTRIE;MGU68.008.7C3;01887516721;UNICA PLAQUE 4P VERRE GR;SCHNEIDER;UNITE;138,01;75,91;
601778;SOCOLEC;INDUSTRIE;MGU68.008.7Z1;01887516724;UNICA PLAQUE 4P ARDOISE;SCHNEIDER;UNITE;138,01;75,91;
601779;SOCOLEC;INDUSTRIE;MGU7.002;01887511635;UNICA SUPPORT 1 POSTE ZAMAK;SCHNEIDER;UNITE;1,39;0,76;
601780;SOCOLEC;INDUSTRIE;MGU7.002.GLS;01887516892;UNICA SUPPORT 1 POSTE GRIFFES LONGUES;SCHNEIDER;UNITE;3,30;1,82;
601781;SOCOLEC;INDUSTRIE;MGU7.012;01887516865;UNICA SUPPORT 1 POSTE VERTICAL 57MM ZAMAK;SCHNEIDER;UNITE;1,62;0,89;
601782;SOCOLEC;INDUSTRIE;MGU7.012.GLS;01887516893;UNICA SUPPORT 1 POSTE VERTICAL 57MM GRIFFES LONGUES;SCHNEIDER;UNITE;3,30;1,82;
601783;SOCOLEC;INDUSTRIE;MGU7.103;01887511643;UNICA 3 MOD ITALIAN SUPPORT ZAMAK;SCHNEIDER;UNITE;2,04;1,12;
601784;SOCOLEC;INDUSTRIE;MGU7.104;01887511645;UNICA 4 MOD ITALIAN SUPPORT ZAMAK;SCHNEIDER;UNITE;3,13;1,72;
601785;SOCOLEC;INDUSTRIE;MGU7.892;01887511646;UNICA GRIFFES ACCESSOIRE;SCHNEIDER;UNITE;1,01;0,56;
601786;SOCOLEC;INDUSTRIE;PVSBJ21SL;01887003122;BOITE DE JONCTION POUR 1 ET 2 CHAINES,CONNECTEURS SOLARLOK;SCHNEIDER;UNITE;160,28;88,15;
601787;SOCOLEC;INDUSTRIE;PVSCP40;01887031258;COFFRET DE PROTECTION SUNEZY CP40;SCHNEIDER;UNITE;520,85;286,47;
601788;SOCOLEC;INDUSTRIE;PVSCP65;01887031264;COFFRET DE PROTECTION SUNEZY CP65;SCHNEIDER;UNITE;507,36;279,05;
601789;SOCOLEC;INDUSTRIE;PVSNV1600E;01887002282;ONDULEUR SUNEZY 600E;SCHNEIDER;UNITE;3239,00;1 781,45;
601790;SOCOLEC;INDUSTRIE;S520049;01887034113;ODACE PC 2P + T A ECLIPSES CONNEXION AUTO SPECIAL RENOVATION;SCHNEIDER;UNITE;5,40;2,02;
601791;SOCOLEC;INDUSTRIE;S520059;01887031644;ODACE PC 2P + T A ECLIPSES CONNEXION AUTO;SCHNEIDER;UNITE;4,52;2,49;
601792;SOCOLEC;INDUSTRIE;S520204;01887031798;ODACE INTER SIMPLE VA ET VIENT;SCHNEIDER;UNITE;5,16;2,84;
601793;SOCOLEC;INDUSTRIE;S520206;01887031810;ODACE POUSSOIR A FERMETURE;SCHNEIDER;UNITE;9,06;4,98;
601794;SOCOLEC;INDUSTRIE;S520208;01887031802;ODACE INTER VOLET ROULANT MONTEE/DESCENTE/STOP;SCHNEIDER;UNITE;21,36;11,75;
601795;SOCOLEC;INDUSTRIE;S520214;01887031805;ODACE INTER DOUBLE VA ET VIENT;SCHNEIDER;UNITE;13,57;7,46;
601796;SOCOLEC;INDUSTRIE;S520233;01887031800;ODACE COMMANDE VMC SANS ARRET;SCHNEIDER;UNITE;10,32;5,68;
601797;SOCOLEC;INDUSTRIE;S520285;01887031807;ODACE DOUBLE VA ET VIENT + POUSSOIR;SCHNEIDER;UNITE;18,62;10,24;
601798;SOCOLEC;INDUSTRIE;S520290;01887031931;ODACE ACCESSOIRE VOYANT LED ORANGE TEMOIN OU DE BALISAGE;SCHNEIDER;UNITE;5,39;2,96;
601799;SOCOLEC;INDUSTRIE;S520297;01887031961;ODACE ENJOLIVEUR BLANC LIVRE AVEC LED BLEU;SCHNEIDER;UNITE;7,78;4,28;
601800;SOCOLEC;INDUSTRIE;S520299;01887031937;ODACE ACCESSOIRE SACHET DE 10 RESSORTS;SCHNEIDER;UNITE;10,03;5,52;
601801;SOCOLEC;INDUSTRIE;S520445;01887031901;ODACE PRISE TV SIMPLE;SCHNEIDER;UNITE;10,12;5,57;
601802;SOCOLEC;INDUSTRIE;S520461;01887031911;ODACE PRISE TV / FM / SAT;SCHNEIDER;UNITE;26,86;14,77;
601803;SOCOLEC;INDUSTRIE;S520471;01887031914;ODACE PRISE DE COMMUNICATION SIMPLE RJ45 CAT.5E UTP TELEPHONE GRADE 1;SCHNEIDER;UNITE;11,77;6,47;
601804;SOCOLEC;INDUSTRIE;S520475;01887031915;ODACE PRISE DE COMMUNICATION SIMPLE RJ45 CAT.6  UTP TELEPHONE + INFORMATIQUE GRADE 1;SCHNEIDER;UNITE;14,32;7,88;
601805;SOCOLEC;INDUSTRIE;S520476;01887031916;ODACE PRISE DE COMMUNICATION SIMPLE RJ45 CAT.6  STP MULTIMEDIA GRADE 3;SCHNEIDER;UNITE;22,16;12,19;
601806;SOCOLEC;INDUSTRIE;S520486;01887031920;ODACE PRISE DE COMMUNICATION DOUBLE RJ45 CAT.6  STP MULTIMEDIA GRADE 3;SCHNEIDER;UNITE;28,40;15,62;
601807;SOCOLEC;INDUSTRIE;S520488;01887031922;ODACE PRISE HP DOUBLE CONNEXION AUTO;SCHNEIDER;UNITE;12,11;6,66;
601808;SOCOLEC;INDUSTRIE;S520496;01887031913;ODACE CONJONCTEUR TEL EN T  8P;SCHNEIDER;UNITE;13,53;7,44;
601809;SOCOLEC;INDUSTRIE;S520524;01887031947;ODACE DETECTEUR DE PRESENCE/MOUVEMENT 2 FILS 40-350W;SCHNEIDER;UNITE;82,30;45,27;
601810;SOCOLEC;INDUSTRIE;S520525;01887031948;ODACE DETECTEUR DE PRESENCE/MOUVEMENT 3 FILS 2300W;SCHNEIDER;UNITE;88,96;48,93;
601811;SOCOLEC;INDUSTRIE;S520662;01887031943;ODACE SORTIE DE CABLE  16A;SCHNEIDER;UNITE;6,55;3,60;
601812;SOCOLEC;INDUSTRIE;S520662;01887031943;ODACE SORTIE DE CABLE;SCHNEIDER;UNITE;6,55;3,60;
601813;SOCOLEC;INDUSTRIE;S520666;01887031942;ODACE OBTURATEUR;SCHNEIDER;UNITE;6,34;3,49;
601814;SOCOLEC;INDUSTRIE;S520702;01887031838;ODACE PLAQUE 1 POSTE STYL BLANC BRILLANT;SCHNEIDER;UNITE;1,60;0,88;
601815;SOCOLEC;INDUSTRIE;S520702B;01887031863;ODACE PLAQUE 1 POSTE STYL SABLE;SCHNEIDER;UNITE;1,60;0,88;
601816;SOCOLEC;INDUSTRIE;S520704;01887031843;ODACE PLAQUE 2 POSTES STYL BLANC BRILLANT ENTRAXE 71 VERT. OU HORZ.;SCHNEIDER;UNITE;3,41;1,88;
601817;SOCOLEC;INDUSTRIE;S520706;01887031845;ODACE PLAQUE 3 POSTES STYL BLANC BRILLANT ENTRAXE 71 VERT. OU HORZ.;SCHNEIDER;UNITE;6,72;3,70;
601818;SOCOLEC;INDUSTRIE;S520708;01887031847;ODACE PLAQUE 4 POSTES STYL BLANC BRILLANT ENTRAXE 71 VERT. OU HORZ.;SCHNEIDER;UNITE;8,80;4,84;
601819;SOCOLEC;INDUSTRIE;S520712;01887031839;ODACE PLAQUE 1 POSTE STYL PRATIC BLANC BRILLANT SUPPORT TELEPHONE;SCHNEIDER;UNITE;7,66;4,21;
601820;SOCOLEC;INDUSTRIE;S520722;01887031840;ODACE PLAQUE 1 POSTE STYL PRATIC BLANC BRILLANT CROCHET MULTI-USAGE;SCHNEIDER;UNITE;7,66;4,21;
601821;SOCOLEC;INDUSTRIE;S520742;01887031841;ODACE PLAQUE 1 POSTE STYL PRATIC BLANC BRILLANT PINCE MULTI-USAGE;SCHNEIDER;UNITE;7,66;4,21;
601822;SOCOLEC;INDUSTRIE;S520752;01887031842;ODACE PLAQUE 1 POSTE STYL PRATIC BLANC BRILLANT AVEC COUVERCLE INTEGRE / PRISE;SCHNEIDER;UNITE;7,66;4,21;
601823;SOCOLEC;INDUSTRIE;S520802;01887031851;ODACE PLAQUE 1 POSTE TOUCH BLANC MAT;SCHNEIDER;UNITE;2,15;1,18;
601824;SOCOLEC;INDUSTRIE;S520802L;01887031881;ODACE PLAQUE 1 POSTE TOUCH BRONZE BROSSE;SCHNEIDER;UNITE;5,46;3,00;
601825;SOCOLEC;INDUSTRIE;S520802M;01887031887;ODACE PLAQUE 1 POSTE TOUCH BOIS NORDIQUE;SCHNEIDER;UNITE;5,46;3,00;
601826;SOCOLEC;INDUSTRIE;S520802N;01887031893;ODACE PLAQUE 1 POSTE TOUCH BOIS NATUREL;SCHNEIDER;UNITE;5,46;3,00;
601827;SOCOLEC;INDUSTRIE;S520804;01887031852;ODACE PLAQUE 2 POSTES TOUCH BLANC MAT ENTRAXE 71 VERT. OU HORZ.;SCHNEIDER;UNITE;4,73;2,60;
601828;SOCOLEC;INDUSTRIE;S520806;01887031854;ODACE PLAQUE 3 POSTES TOUCH BLANC MAT ENTRAXE 71 VERT. OU HORZ.;SCHNEIDER;UNITE;9,25;5,09;
601829;SOCOLEC;INDUSTRIE;VDI527005;01887506852;CABLE GRADE 3 SFTP 120M EN CARTON;SCHNEIDER;UNITE;110,38;60,71;
601830;SOCOLEC;INDUSTRIE;VDIR315001;01887006022;BLOC 3 PC 2P+T 230V  + CABLE DE 2 M;SCHNEIDER;UNITE;113,46;62,40;
601831;SOCOLEC;INDUSTRIE;VDIR323008;01887006019;SWITCH INFO + SUPPORT + 8 CORDONS;SCHNEIDER;UNITE;221,89;122,04;
601832;SOCOLEC;INDUSTRIE;VDIR326005;01887006021;REPARTITEUR TELEPHONIQUE CONNEXION RJ45;SCHNEIDER;UNITE;43,43;23,89;
601833;SOCOLEC;INDUSTRIE;VDIR390010;01887006016;COFFRET DE COMMUNICATION  ALVIDIS ESSENTIEL GRADE 1;SCHNEIDER;UNITE;191,10;105,11;
601834;SOCOLEC;INDUSTRIE;VDIR390020;01887006017;COFFRET DE COMMUNICATION  ALVIDIS ESSENTIEL GRADE 1 VERSION BOX;SCHNEIDER;UNITE;469,21;258,07;
601835;SOCOLEC;INDUSTRIE;VDIR511000;01887006067;COFFRET POUR BOX ADSL;SCHNEIDER;UNITE;286,13;157,37;
601836;SOCOLEC;INDUSTRIE;VDIR512001;01887006024;PANNEAU BRASSAGE 4 RJ45 FTP;SCHNEIDER;UNITE;53,04;29,17;
601837;SOCOLEC;INDUSTRIE;VDIR590001;01887006018;COFFRET DE COMMUNICATION  PACK ALVIDIS AUTOMATIQUE GRADE 3;SCHNEIDER;UNITE;1438,08;790,94;
601838;SOCOLEC;GENIE CLIMATIQUE;6415201;00102415201;SIRENE D'ALARME SERX;TALCO ;UNITE;350,00;203,00;
601839;SOCOLEC;GENIE CLIMATIQUE;6411102;00102411102;CENTRALE MULTI PROTECTION   CSX 40;TALCO ;UNITE;665,00;385,70;
601840;SOCOLEC;GENIE CLIMATIQUE;6700015;00050700015;TRANSMETTEUR TELEPHONIQUE TYDOM 310;TALCO ;UNITE;365,00;211,70;
601841;SOCOLEC;GENIE CLIMATIQUE;6412202;00102412202;DETECTEUR D'OUVERTURE BLANC      COX;TALCO ;UNITE;97,00;56,26;
601842;SOCOLEC;GENIE CLIMATIQUE;6413202;00102413202;TELECOMMANDE 4 TOUCHES    TLX 4;TALCO ;UNITE;68,00;39,44;
601843;SOCOLEC;GENIE CLIMATIQUE;6412220;00102412220;DETECTEUR DE MOUVEMENT INFRA-ROUGE IRSX;TALCO ;UNITE;156,00;90,48;
601844;SOCOLEC;GENIE CLIMATIQUE;6415202;00102415202;SIRENE FLASH CLIGNOTANT    SEFX;TALCO ;UNITE;382,00;221,56;
601845;SOCOLEC;GENIE CLIMATIQUE;6412205;00102412205;DETECTEUR DE CHOC    DCPX;TALCO ;UNITE;128,00;74,24;
601846;SOCOLEC;COURANT FAIBLE;1020962;00073810201;DETECTEUR DE MOUVEMENTS AVEC PROJECTEUR 150 W   LUXA 102/150  L NOIR 150°;THEBEN ;UNITE;50,01;27,19;
601847;SOCOLEC;COURANT FAIBLE;1010962;00073810101;DETECTEUR DE MOUVEMENTS LUXA 101/180 NOIR 180°;THEBEN ;UNITE;62,62;28,68;
601848;SOCOLEC;COURANT FAIBLE;7820030;00073878201;THERMOSTAT D'AMBIANCE ANALOGIQUE RAMSES 782 24H/7J 230V RESERVE DE MARCHE 3 JOURS;THEBEN ;UNITE;183,79;111,52;
601849;SOCOLEC;COURANT FAIBLE;1880008;00073818098;HORLOGE MODULAIRE  CONTACT INVERSE  SUL  188 H;THEBEN ;UNITE;89,87;62,66;
601850;SOCOLEC;COURANT FAIBLE;6120402;00073861201;HORLOGE MODULAIRE DIGITALE 2 CONTACTS TR 612 TOP 2 BLISTER;THEBEN ;UNITE;176,57;102,56;
601851;SOCOLEC;COURANT FAIBLE;1800001;00073818331;HORLOGE MODULAIRE  CONTACT SIMPLE  SUL  180 A;THEBEN ;UNITE;87,71;50,99;
601852;SOCOLEC;COURANT FAIBLE;1880108;00073818101;HORLOGE MODULAIRE  CONTACT INVERSE HEBDO  SUL 188 HW;THEBEN ;UNITE;128,76;78,71;
601853;SOCOLEC;COURANT FAIBLE;1020961;00073810200;DETECTEUR DE MOUVEMENTS AVEC PROJECTEUR 150 W   LUXA 102/150  L BLANC 150°;THEBEN ;UNITE;50,01;27,19;
601854;SOCOLEC;COURANT FAIBLE;3520804;00073835204;GESTIONNAIRE D'ENERGIE 1 ZONE SIM 352/1Z;THEBEN ;UNITE;251,14;172,85;
601855;SOCOLEC;COURANT FAIBLE;1010961;00073810100;DETECTEUR DE MOUVEMENTS LUXA 101/180 BLANC 180°;THEBEN ;UNITE;62,62;28,68;
601856;SOCOLEC;COURANT FAIBLE;1010963;00073810102;DETECTEUR DE MOUVEMENTS LUXA 101/150 BLANC 150°;THEBEN ;UNITE;50,68;24,49;
601857;SOCOLEC;COURANT FAIBLE;8120132;00073881203;THERMOSTAT D'AMBIANCE DIGITAL RAMSES 812 TOP 2   24H/7J  230V RESERVE DE MARCHE 3H;THEBEN ;UNITE;162,73;100,83;
601858;SOCOLEC;COURANT FAIBLE;1010964;00073810103;DETECTEUR DE MOUVEMENTS LUXA 101/150 NOIR 150°;THEBEN ;UNITE;50,68;24,49;
601859;SOCOLEC;COURANT FAIBLE;8119132;00073881113;THERMOSTAT D'AMBIANCE DIGITAL RAMSES 811 TOP 2 24H/7J BLANC A PILES;THEBEN ;UNITE;141,72;86,05;
601860;SOCOLEC;COURANT FAIBLE;6110402;00073861200;HORLOGE MODULAIRE DIGITALE 1 CONTACT TR 611 TOP 2 BLISTER;THEBEN ;UNITE;172,98;105,80;
601861;SOCOLEC;COURANT FAIBLE;1030010;00073810300;DETECTEUR DE MOUVEMENTS LUXA 103-360 ENCASTRABLE 360° BLANC;THEBEN ;UNITE;108,27;48,92;
601862;SOCOLEC;COURANT FAIBLE;1810801;00073818006;HORLOGE MODULAIRE  CONTACT INVERSE 2 ZONES  SUL  180 G;THEBEN ;UNITE;126,92;81,89;
601863;SOCOLEC;COURANT FAIBLE;0080804;00073801021;MINUTERIE ESCALIER ELPA 8;THEBEN ;UNITE;42,40;23,33;
601864;SOCOLEC;COURANT FAIBLE;6100402;00073861199;HORLOGE MODULAIRE DIGITALE 1 CONTACT TR 610 TOP 2 BLISTER;THEBEN ;UNITE;138,53;80,50;
601865;SOCOLEC;COURANT FAIBLE;1020963;00073810202;DETECTEUR DE MOUVEMENTS AVEC PROJECTEUR 500 W   LUXA 102/150  L BLANC 150°;THEBEN ;UNITE;57,62;31,32;
601866;SOCOLEC;COURANT FAIBLE;3520803;00073835203;GESTIONNAIRE D'ENERGIE MAISON INDIVIDUELLE SIM 352/MI;THEBEN ;UNITE;379,31;231,92;
601867;SOCOLEC;COURANT FAIBLE;1810008;00073818005;HORLOGE MODULAIRE  CONTACT INVERSE 1 ZONE    SUL  181 H;THEBEN ;UNITE;85,15;52,09;
