_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET;;;;;;
101087;SOCOLEC;APPAREILLAGE;80648;00001080648;NEPTUNE SORTIE DE CABLE;LEGRAND ;1;4,27;2,31;;;;;;
101088;SOCOLEC;APPAREILLAGE;80651;00001080651;NEPTUNE VA ET VIENT FIXATION  VIS;LEGRAND ;1;5,51;2,98;;;;;;
101089;SOCOLEC;APPAREILLAGE;80652;00001080652;NEPTUNE DOUBLE VA ET VIENT  FIXATION  VIS;LEGRAND ;1;12,80;6,91;;;;;;
101090;SOCOLEC;APPAREILLAGE;80670;00001080670;NEPTUNE PRISE  TELEPHONE FIXATION VIS;LEGRAND ;1;11,90;6,43;;;;;;
101091;SOCOLEC;APPAREILLAGE;80680;00001080680;NEPTUNE PC 2P+T CONNECTION AUTO FIXATION VIS;LEGRAND ;1;5,76;3,11;;;;;;
101092;SOCOLEC;APPAREILLAGE;80693;00001080693;NEPTUNE PRISE TV SIMPLE FIXATION VIS;LEGRAND ;1;9,81;5,30;;;;;;
101093;SOCOLEC;APPAREILLAGE;80698;00001080698;NEPTUNE SORTIE DE CABLE 20A FIXATION VIS;LEGRAND ;1;4,27;2,31;;;;;;
101094;SOCOLEC;APPAREILLAGE;86001;00001086001;APPAREILLAGE SAILLIE COMPLET INTER  VA ET VIENT;LEGRAND ;1;7,98;4,31;;;;;;
101095;SOCOLEC;APPAREILLAGE;86005;00001086005;APPAREILLAGE SAILLIE COMPLET POUSSOIR;LEGRAND ;1;12,30;6,64;;;;;;
101096;SOCOLEC;APPAREILLAGE;86014;00001086014;APPAREILLAGE SAILLIE COMPLET VA ET VIENT  LUMINEUX;LEGRAND ;1;67,10;36,23;;;;;;
101097;SOCOLEC;APPAREILLAGE;86017;00001086017;APPAREILLAGE SAILLIE COMPLET  VA ET VIENT  VOYANT;LEGRAND ;1;16,90;9,13;;;;;;
101098;SOCOLEC;APPAREILLAGE;86019;00001086019;APPAREILLAGE SAILLIE COMPLET VA ET VIENT  A TIRAGE;LEGRAND ;1;28,30;15,28;;;;;;
101099;SOCOLEC;APPAREILLAGE;86020;00001086020;APPAREILLAGE SAILLIE COMPLET DOUBLE VA ET VIENT;LEGRAND ;1;16,60;8,96;;;;;;
101100;SOCOLEC;APPAREILLAGE;86022;00001086022;APPAREILLAGE SAILLIE COMPLET PC  2 P;LEGRAND ;1;6,70;3,62;;;;;;
101101;SOCOLEC;APPAREILLAGE;86027;00001086027;APPAREILLAGE SAILLIE COMPLET PC  2 P + T;LEGRAND ;1;6,60;3,56;;;;;;
101102;SOCOLEC;APPAREILLAGE;86033;00001086033;APPAREILLAGE SAILLIE PRISE NUMERIS RJ 45;LEGRAND ;1;37,20;20,09;;;;;;
101103;SOCOLEC;APPAREILLAGE;86038;00001086038;APPAREILLAGE SAILLIE COMPLET PRISE TELEPHONE;LEGRAND ;1;14,90;8,05;;;;;;
101104;SOCOLEC;APPAREILLAGE;86040;00001086040;APPAREILLAGE SAILLIE COMPLET PRISE TV;LEGRAND ;1;12,00;6,48;;;;;;
101105;SOCOLEC;APPAREILLAGE;86042;00001086042;APPAREILLAGE SAILLIE COMPLET PRISE TV / FM/ SAT;LEGRAND ;1;35,50;19,17;;;;;;
101106;SOCOLEC;APPAREILLAGE;86057;00001086057;APPAREILLAGE SAILLIE COMPLET BOITE DE DERIVATION;LEGRAND ;1;6,45;3,48;;;;;;
101107;SOCOLEC;APPAREILLAGE;86091;00001086091;APPAREILLAGE SAILLIE CADRE 1 POSTE;LEGRAND ;1;2,18;1,18;;;;;;
101108;SOCOLEC;APPAREILLAGE;86092;00001086092;APPAREILLAGE SAILLIE CADRE 2 POSTES;LEGRAND ;1;4,68;2,53;;;;;;
101109;SOCOLEC;APPAREILLAGE;86101;00001086101;APPAREILLAGE SAILLIE MECANISME VA ET VIENT;LEGRAND ;1;6,16;3,33;;;;;;
101110;SOCOLEC;APPAREILLAGE;86106;00001086106;APPAREILLAGE SAILLIE POUSSOIR;LEGRAND ;1;8,80;4,75;;;;;;
101111;SOCOLEC;APPAREILLAGE;86117;00001086117;APPAREILLAGE SAILLIE VA ET VIENT A VOYANT;LEGRAND ;1;15,00;8,10;;;;;;
101112;SOCOLEC;APPAREILLAGE;86120;00001086120;APPAREILLAGE SAILLIE DOUBLE VA ET VIENT;LEGRAND ;1;14,40;7,78;;;;;;
101113;SOCOLEC;APPAREILLAGE;86122;00001086122;APPAREILLAGE SAILLIE PC 2 P;LEGRAND ;1;4,76;2,57;;;;;;
101114;SOCOLEC;APPAREILLAGE;86127;00001086127;APPAREILLAGE SAILLIE PC 2 P + T;LEGRAND ;1;4,86;2,62;;;;;;
101115;SOCOLEC;APPAREILLAGE;86138;00001086138;APPAREILLAGE SAILLIE PRISE TELEPHONE;LEGRAND ;1;13,00;7,02;;;;;;
101116;SOCOLEC;APPAREILLAGE;86140;00001086140;APPAREILLAGE SAILLIE PRISE TV;LEGRAND ;1;12,80;6,91;;;;;;
101117;SOCOLEC;APPAREILLAGE;86142;00001086142;APPAREILLAGE SAILLIE PRISE TV - FM - SAT;LEGRAND ;1;31,80;17,17;;;;;;
101118;SOCOLEC;APPAREILLAGE;86157;00001086157;APPAREILLAGE BOITE DE DERIVATION;LEGRAND ;1;4,91;2,65;;;;;;
101119;SOCOLEC;APPAREILLAGE;89246;00001089246;BOITE D'APPLIQUE A SCELLER Ø40;LEGRAND ;1;4,75;2,57;;;;;;
101120;SOCOLEC;APPAREILLAGE;89256;00001089256;BOITE POINT DE CENTRE A SCELLER Ø65 + COUVERCLE;LEGRAND ;1;5,85;3,16;;;;;;
101121;SOCOLEC;APPAREILLAGE;89273;00001089273;BOITE DE DERIVATION A SCELLER 165X115X40;LEGRAND ;1;10,00;5,40;;;;;;
101122;SOCOLEC;APPAREILLAGE;89274;00001089274;BOITE D'ENCASTREMENT A SCELLER CARREE 175X175X40;LEGRAND ;1;12,30;6,64;;;;;;
101123;SOCOLEC;APPAREILLAGE;89281;00001089281;COUVERCLE BOITE D'ENCASTREMENT 80X80;LEGRAND ;1;1,79;0,97;;;;;;
101124;SOCOLEC;APPAREILLAGE;89285;00001089285;COUVERCLE BOITE MACONNERIE CARRE 100 X 100;LEGRAND ;1;3,21;1,73;;;;;;
101125;SOCOLEC;APPAREILLAGE;89346;00001089346;BOITE D'APPLIQUE CLOISON SECHE Ø40 + COUVERCLE;LEGRAND ;1;4,04;2,18;;;;;;
101126;SOCOLEC;APPAREILLAGE;89348;00001089348;BOITE D'ENCASTREMENT CLOISON SECHE RONDE Ø85  PROF. 40;LEGRAND ;1;6,15;3,32;;;;;;
101127;SOCOLEC;APPAREILLAGE;89372;00001089372;BOITE DE DERIVATION CLOISON SECHE 115X115X100;LEGRAND ;1;10,30;5,56;;;;;;
101128;SOCOLEC;APPAREILLAGE;89373;00001089373;BOITE DE DERIVATION CLOISON SECHE 160X105X100;LEGRAND ;1;11,00;5,94;;;;;;
101129;SOCOLEC;APPAREILLAGE;89374;00001089374;BOITE DE DERIVATION CLOISON SECHE 170X170X100;LEGRAND ;1;14,40;7,78;;;;;;
101130;SOCOLEC;APPAREILLAGE;89375;00001089375;BOITE DE DERIVATION CLOISON SECHE 170X230X50;LEGRAND ;1;20,40;11,02;;;;;;
101131;SOCOLEC;APPAREILLAGE;89380;00001089380;BOITE DE DERIVATION POUR COMBLES RONDE Ø140 15 ENTREES;LEGRAND ;1;14,90;8,05;;;;;;
101132;SOCOLEC;APPAREILLAGE;89381;00001089381;BOITE DE DERIVATION POUR COMBLES 190X190X80  17 ENTREES;LEGRAND ;1;36,70;19,82;;;;;;
101133;SOCOLEC;APPAREILLAGE;91655;00001091655;PC 2P + T 20 A ETANCHE;LEGRAND ;1;33,50;18,09;;;;;;
101134;SOCOLEC;APPAREILLAGE;92001;00001092001;PLEXO BOITE DE DERIVATION Ø60 EMBOUT ENTREE DIRECTE;LEGRAND ;1;2,47;1,33;;;;;;
101135;SOCOLEC;APPAREILLAGE;92002;00001092002;PLEXO BOITE DE DERIVATION Ø70;LEGRAND ;1;2,59;1,40;;;;;;
101136;SOCOLEC;APPAREILLAGE;92005;00001092005;PLEXO BOITE DE DERIVATION  65 X 65;LEGRAND ;1;3,18;1,72;;;;;;
101137;SOCOLEC;APPAREILLAGE;92012;00001092012;BOITE ETANCHE 80 X 80 A EMBOUTS;LEGRAND ;1;3,17;1,71;;;;;;
101138;SOCOLEC;APPAREILLAGE;92022;00001092022;BOITE ETANCHE 100 X 100 A EMBOUTS;LEGRAND ;1;6,22;3,36;;;;;;
101139;SOCOLEC;APPAREILLAGE;92032;00001092032;BOITE ETANCHE 130 X 130 X 74  7 EMBOUTS;LEGRAND ;1;15,80;8,53;;;;;;
101140;SOCOLEC;APPAREILLAGE;92042;00001092042;BOITE ETANCHE 155 X 110 X 74 10  EMBOUTS;LEGRAND ;1;14,90;8,05;;;;;;
101141;SOCOLEC;APPAREILLAGE;92052;00001092052;BOITE ETANCHE 180 X 140 X 86 10  EMBOUTS;LEGRAND ;1;19,80;10,69;;;;;;
101142;SOCOLEC;APPAREILLAGE;92062;00001092062;BOITE ETANCHE 200 X 170 X 86 14  EMBOUTS;LEGRAND ;1;27,20;14,69;;;;;;
101143;SOCOLEC;APPAREILLAGE;92201;00001092201;BOITE ETANCHE RONDE Ø 60 HT 40;LEGRAND ;1;2,52;1,36;;;;;;
101144;SOCOLEC;APPAREILLAGE;92202;00001092202;BOITE ETANCHE RONDE Ø 70 HT 45;LEGRAND ;1;2,70;1,46;;;;;;
101145;SOCOLEC;APPAREILLAGE;92205;00001092205;BOITE ETANCHE 65 X 65 X 40 7 EMBOUTS;LEGRAND ;1;2,96;1,60;;;;;;
101146;SOCOLEC;APPAREILLAGE;92206;00001092206;BOITE ETANCHE 80 X 80 X 45  7 EMBOUTS;LEGRAND ;1;3,09;1,67;;;;;;
101147;SOCOLEC;APPAREILLAGE;92207;00001092207;BOITE ETANCHE 105 X 105 X 55  7 EMBOUTS;LEGRAND ;1;6,08;3,28;;;;;;
101148;SOCOLEC;APPAREILLAGE;404905;00001404905;BORNE DE RACCORDEMENT POUR PEIGNE UNIVERSEL;LEGRAND ;1;4,76;2,57;;;;;;
101149;SOCOLEC;APPAREILLAGE;404926;00001404926;PEIGNE D'ALIMENTATION UNIPOLAIRE UNIVERSEL LONG 13 MODULES;LEGRAND ;1;4,47;2,41;;;;;;
101150;SOCOLEC;APPAREILLAGE;404937;00001404937;PEIGNE D'ALIMENTATION UNIPOLAIRE UNIVERSEL LONG 1 METRE;LEGRAND ;1;30,30;16,36;;;;;;
101151;SOCOLEC;APPAREILLAGE;406771;00001406771;DISJONCTEUR DIVISIONNAIRE PH+N  2 A;LEGRAND ;1;29,1;13,69;;;;;;
101152;SOCOLEC;APPAREILLAGE;406772;00001406772;DISJONCTEUR DIVISIONNAIRE PH+N  6 A;LEGRAND ;1;30,5;14,30;;;;;;
101153;SOCOLEC;APPAREILLAGE;406773;00001406773;DISJONCTEUR DIVISIONNAIRE PH+N 10 A;LEGRAND ;1;19,4;7,89;;;;;;
101154;SOCOLEC;APPAREILLAGE;406774;00001406774;DISJONCTEUR DIVISIONNAIRE PH+N 16 A;LEGRAND ;1;19,4;7,89;;;;;;
101155;SOCOLEC;APPAREILLAGE;406775;00001406775;DISJONCTEUR DIVISIONNAIRE PH+N 20 A;LEGRAND ;1;19,4;7,89;;;;;;
101156;SOCOLEC;APPAREILLAGE;406776;00001406776;DISJONCTEUR DIVISIONNAIRE PH+N 25 A;LEGRAND ;1;24,2;11,37;;;;;;
101157;SOCOLEC;APPAREILLAGE;406777;00001406777;DISJONCTEUR DIVISIONNAIRE PH+N 32 A;LEGRAND ;1;23,6;9,21;;;;;;
101158;SOCOLEC;APPAREILLAGE;406780;00001406780;DISJONCTEUR DIVISIONNAIRE PH+N  2 A  BORNES AUTO;LEGRAND ;1;29,1;13,69;;;;;;
101159;SOCOLEC;APPAREILLAGE;406781;00001406781;DISJONCTEUR DIVISIONNAIRE PH+N  6 A  BORNES AUTO;LEGRAND ;1;30,5;14,30;;;;;;
101160;SOCOLEC;APPAREILLAGE;406782;00001406782;DISJONCTEUR DIVISIONNAIRE PH+N 10 A BORNES AUTO;LEGRAND ;1;19,4;7,89;;;;;;
101161;SOCOLEC;APPAREILLAGE;406783;00001406783;DISJONCTEUR DIVISIONNAIRE PH+N 16 A BORNES AUTO;LEGRAND ;1;19,4;7,89;;;;;;
101162;SOCOLEC;APPAREILLAGE;406784;00001406784;DISJONCTEUR DIVISIONNAIRE PH+N 20 A BORNES AUTO;LEGRAND ;1;19,4;7,89;;;;;;
101163;SOCOLEC;APPAREILLAGE;406785;00001406785;DISJONCTEUR DIVISIONNAIRE PH+N 25 A BORNES AUTO;LEGRAND ;1;24,2;11,37;;;;;;
101164;SOCOLEC;APPAREILLAGE;406786;00001406786;DISJONCTEUR DIVISIONNAIRE PH+N 32 A BORNES AUTO;LEGRAND ;1;23,6;9,21;;;;;;
101165;SOCOLEC;APPAREILLAGE;407492;00001407492;DISJONCTEUR DIVISIONNAIRE BIP 2 X  6 A COURBE B;LEGRAND ;1;97,40;52,60;;;;;;
101166;SOCOLEC;APPAREILLAGE;407493;00001407493;DISJONCTEUR DIVISIONNAIRE BIP 2 X 10 A COURBE B;LEGRAND ;1;77,90;42,07;;;;;;
101167;SOCOLEC;APPAREILLAGE;407494;00001407494;DISJONCTEUR DIVISIONNAIRE BIP 2 X 16 A COURBE B;LEGRAND ;1;77,80;42,01;;;;;;
101168;SOCOLEC;APPAREILLAGE;407898;00001407898;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 16 A;LEGRAND ;1;120,00;64,80;;;;;;
101169;SOCOLEC;APPAREILLAGE;407899;00001407899;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 20 A;LEGRAND ;1;120,00;64,80;;;;;;
101170;SOCOLEC;APPAREILLAGE;407901;00001407901;DISJONCTEUR DIVISIONNAIRE TETRA 4 X 32 A;LEGRAND ;1;130,00;70,20;;;;;;
101171;SOCOLEC;APPAREILLAGE;407906;00001407906;DISJONCTEUR DIVISIONNAIRE TRI 3 X 10 A;LEGRAND ;1;109,00;58,86;;;;;;
101172;SOCOLEC;APPAREILLAGE;407907;00001407907;DISJONCTEUR DIVISIONNAIRE TRI 3 X 16 A;LEGRAND ;1;109,00;58,86;;;;;;
101173;SOCOLEC;APPAREILLAGE;407908;00001407908;DISJONCTEUR DIVISIONNAIRE TRI 3 X 20 A;LEGRAND ;1;109,00;58,86;;;;;;
101174;SOCOLEC;APPAREILLAGE;410704;00001410704;DISJONCTEUR DIFFERENTIEL BIP PH + N 10 A  30MA;LEGRAND ;1;175,00;94,50;;;;;;
101175;SOCOLEC;APPAREILLAGE;410705;00001410705;DISJONCTEUR DIFFERENTIEL BIP PH + N 16 A  30MA;LEGRAND ;1;168,00;90,72;;;;;;
101176;SOCOLEC;APPAREILLAGE;410706;00001410706;DISJONCTEUR DIFFERENTIEL BIP PH + N 20 A  30MA;LEGRAND ;1;167,00;90,18;;;;;;
101177;SOCOLEC;APPAREILLAGE;410707;00001410707;DISJONCTEUR DIFFERENTIEL BIP PH + N 25 A  30MA;LEGRAND ;1;184,00;99,36;;;;;;
101178;SOCOLEC;APPAREILLAGE;411500;00001411500;INTER. DIFF.  2 X 16 - 10 MA RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;1;221;111,79;;;;;;
101179;SOCOLEC;APPAREILLAGE;411504;00001411504;INTER. DIFF.  2 X 25 - 30 MA RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;1;80,7;41,00;;;;;;
101180;SOCOLEC;APPAREILLAGE;411505;00001411505;INTER. DIFF.  2 X 40 - 30 MA RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;1;80,7;40,87;;;;;;
101181;SOCOLEC;APPAREILLAGE;411506;00001411506;INTER. DIFF.  2 X 63 - 30 MA RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;1;137;68,84;;;;;;
101182;SOCOLEC;APPAREILLAGE;411524;00001411524;INTER. DIFF.  4 X 25 - 300 MA RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;1;121;65,34;;;;;;
101183;SOCOLEC;APPAREILLAGE;411525;00001411525;INTER. DIFF.  2 X 40 - 300 MA RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;1;121;61,13;;;;;;
101184;SOCOLEC;APPAREILLAGE;411526;00001411526;INTER. DIFF.  2 X 25 - 300 MA RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;1;185;93,47;;;;;;
101185;SOCOLEC;APPAREILLAGE;411556;00001411556;INTER. DIFF.  2 X 63 - 30 MA RACCORDT HAUT ET BAS TYPE A;LEGRAND ;1;157;79,58;;;;;;
101186;SOCOLEC;APPAREILLAGE;411611;00001411611;INTER. DIFF.  2 X 40 - 30 MA RACCORDT HAUT TYPE AC;LEGRAND ;1;84,8;38,14;;;;;;
101187;SOCOLEC;APPAREILLAGE;411612;00001411612;INTER. DIFF.  2 X 63 - 30 MA RACCORDT HAUT TYPE AC;LEGRAND ;1;148;64,42;;;;;;
101188;SOCOLEC;APPAREILLAGE;411617;00001411617;INTER. DIFF.  2 X 40 - 30 MA RACCORDT HAUT TYPE A;LEGRAND ;1;97,5;45,79;;;;;;
101189;SOCOLEC;APPAREILLAGE;411618;00001411618;INTER. DIFF.  2 X 63 - 30 MA  TYPE A;LEGRAND ;1;166;77,06;;;;;;
101190;SOCOLEC;APPAREILLAGE;411631;00001411631;INTER. DIFF.  2 X 25 - 30 MA BORNES AUTO TYPE AC;LEGRAND ;1;84,8;36,82;;;;;;
101191;SOCOLEC;APPAREILLAGE;411632;00001411632;INTER. DIFF.  2 X 40 - 30 MA BORNES AUTO TYPE AC;LEGRAND ;1;84,8;38,14;;;;;;
101192;SOCOLEC;APPAREILLAGE;411633;00001411633;INTER. DIFF.  2 X 63 - 30 MA BORNES AUTO TYPE AC;LEGRAND ;1;148;64,42;;;;;;
101193;SOCOLEC;APPAREILLAGE;411637;00001411637;INTER. DIFF.  2 X 25 - 30 MA BORNES AUTO TYPE A;LEGRAND ;1;99,5;50,34;;;;;;
101194;SOCOLEC;APPAREILLAGE;411638;00001411638;INTER. DIFF.  2 X 40 - 30 MA BORNES AUTO TYPE A;LEGRAND ;1;97,5;45,79;;;;;;
101195;SOCOLEC;APPAREILLAGE;411639;00001411639;INTER. DIFF.  2 X 63 - 30 MA BORNES AUTO TYPE A;LEGRAND ;1;166;77,06;;;;;;
101196;SOCOLEC;APPAREILLAGE;411644;00001411644;INTER. DIFF.  2 X 40 - 30 MA BORNES AUTO TYPE HPI;LEGRAND ;1;161;81,48;;;;;;
101197;SOCOLEC;APPAREILLAGE;411660;00001411660;INTER. DIFF.  4 X 25 - 30 MA  RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;1;188;95,37;;;;;;
101198;SOCOLEC;APPAREILLAGE;411661;00001411661;INTER. DIFF.  4 X 40 - 30 MA  RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;1;188;95,37;;;;;;
101199;SOCOLEC;APPAREILLAGE;411662;00001411662;INTER. DIFF.  4 X 63 - 30 MA  RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;1;294;148,41;;;;;;
101200;SOCOLEC;APPAREILLAGE;411665;00001411665;INTER. DIFF.  4 X 40 - 300 MA RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;1;161;80,84;;;;;;
101201;SOCOLEC;APPAREILLAGE;411666;00001411666;INTER. DIFF.  4 X 63 - 300 MA  RACCORDT HAUT ET BAS TYPE AC;LEGRAND ;1;203;102,94;;;;;;
101202;SOCOLEC;APPAREILLAGE;412400;00001412400;TELERUPTEUR SILENCIEUX  16A-250V  UNIPOLAIRE;LEGRAND ;1;37,1;18,77;;;;;;
101203;SOCOLEC;APPAREILLAGE;412408;00001412408;TELERUPTEUR 16A - 250V  1F;LEGRAND ;1;32,2;16,30;;;;;;
101204;SOCOLEC;APPAREILLAGE;412501;00001412501;CONTACTEUR J/N 2 X 25 A SILENCIEUX;LEGRAND ;1;78,8;39,72;;;;;;
101205;SOCOLEC;APPAREILLAGE;412502;00001412502;CONTACTEUR J/N 3 X 25 A SILENCIEUX;LEGRAND ;1;102;53,94;;;;;;
101206;SOCOLEC;APPAREILLAGE;412544;00001412544;CONTACTEUR DE PUISSANCE 2 X 25 A;LEGRAND ;1;59,2;29,94;;;;;;
101207;SOCOLEC;APPAREILLAGE;412545;00001412545;CONTACTEUR DE PUISSANCE 2 X 40 A;LEGRAND ;1;100;50,66;;;;;;
101208;SOCOLEC;APPAREILLAGE;412551;00001412551;CONTACTEUR DE PUISSANCE 4 X 25 A;LEGRAND ;1;78,8;39,79;;;;;;
101209;SOCOLEC;APPAREILLAGE;664301;00001664301;NILOÉ INTERRUPTEUR OU VA ET VIENT PUR  EMBALLAGE PAR 50;LEGRAND ;1;206,00;111,24;;;;;;
101210;SOCOLEC;APPAREILLAGE;664335;00001664335;NILOÉ PRISE 2P + T AUTO  PUR EMBALLAGE CHANTIER;LEGRAND ;1;218,00;117,72;;;;;;
101211;SOCOLEC;APPAREILLAGE;664503;00001664503;NILOÉ INTERRUPTEUR TRIPLE PUR;LEGRAND ;1;13,10;7,07;;;;;;
101212;SOCOLEC;APPAREILLAGE;664701;00001664701;NILOÉ INTERRUPTEUR OU VA ET VIENT PUR;LEGRAND ;1;4,12;2,22;;;;;;
101213;SOCOLEC;APPAREILLAGE;664702;00001664702;NILOÉ DOUBLE VA ET VIENT PUR;LEGRAND ;1;11,60;6,26;;;;;;
101214;SOCOLEC;APPAREILLAGE;664704;00001664704;NILOÉ PERMUTATEUR  PUR;LEGRAND ;1;30,90;16,69;;;;;;
101215;SOCOLEC;APPAREILLAGE;664705;00001664705;NILOÉ POUSSOIR SIMPLE PUR;LEGRAND ;1;6,19;3,34;;;;;;
101216;SOCOLEC;APPAREILLAGE;664708;00001664708;NILOÉ POUSSOIR DOUBLE PUR;LEGRAND ;1;14,20;7,67;;;;;;
101217;SOCOLEC;APPAREILLAGE;664710;00001664710;NILOÉ VA ET VIENT A VOYANT  PUR;LEGRAND ;1;8,50;4,59;;;;;;
101218;SOCOLEC;APPAREILLAGE;664711;00001664711;NILOÉ INTERRUPTEUR VOLETS ROULANTS 3 POSITIONS PUR;LEGRAND ;1;18,50;9,99;;;;;;
101219;SOCOLEC;APPAREILLAGE;664713;00001664713;NILOÉ POUSSOIR SIMPLE MULTIFONCTION PUR;LEGRAND ;1;8,79;4,75;;;;;;
101220;SOCOLEC;APPAREILLAGE;664715;00001664715;NILOÉ POUSSOIR PORTE ETIQUETTES PUR;LEGRAND ;1;12,60;6,80;;;;;;
101221;SOCOLEC;APPAREILLAGE;664725;00001664725;NILOÉ POUSSOIR IP 44 PUR;LEGRAND ;1;16,30;8,80;;;;;;
101222;SOCOLEC;APPAREILLAGE;664735;00001664735;NILOÉ PRISE 2P + T AUTO  PUR;LEGRAND ;1;4,36;2,35;;;;;;
101223;SOCOLEC;APPAREILLAGE;664745;00001664745;NILOÉ PRISE DOUBLES 2P + T AUTO  PUR;LEGRAND ;1;9,90;5,35;;;;;;
101224;SOCOLEC;APPAREILLAGE;664749;00001664749;NILOÉ SORTIE DE CABLE IP 44 ETANCHE A L'AIR PUR;LEGRAND ;1;8,58;4,63;;;;;;
101225;SOCOLEC;APPAREILLAGE;664750;00001664750;NILOÉ PRISE TV SIMPLE TYPE F PUR;LEGRAND ;1;9,05;4,89;;;;;;
101226;SOCOLEC;APPAREILLAGE;664751;00001664751;NILOÉ PRISE TV SIMPLE MALE PUR;LEGRAND ;1;8,57;4,63;;;;;;
101227;SOCOLEC;APPAREILLAGE;664756;00001664756;NILOÉ PRISE TV/SAT;LEGRAND ;1;28,60;15,44;;;;;;
101228;SOCOLEC;APPAREILLAGE;664763;00001664763;NILOÉ PRISE TV/R/SAT;LEGRAND ;1;31,40;16,96;;;;;;
101229;SOCOLEC;APPAREILLAGE;664768;00001664768;NILOÉ PRISE CONJONCTEUR TEL  PUR;LEGRAND ;1;10,70;5,78;;;;;;
101230;SOCOLEC;APPAREILLAGE;664775;00001664775;NILOÉ RJ45 BLINDÉE 360°C STP CAT.6 PUR;LEGRAND ;1;20,80;11,23;;;;;;
101231;SOCOLEC;APPAREILLAGE;664777;00001664777;NILOÉ RJ45 CAT.6 FTP 9 CONTACTS PUR;LEGRAND ;1;13,40;7,24;;;;;;
101232;SOCOLEC;APPAREILLAGE;664791;00001664791;NILOÉ INTERRUPTEUR VMC 2 POSITIONS PUR;LEGRAND ;1;8,91;4,81;;;;;;
101233;SOCOLEC;APPAREILLAGE;664795;00001664795;NILOÉ SORTIE DE CABLE  PUR;LEGRAND ;1;4,32;2,33;;;;;;
101234;SOCOLEC;APPAREILLAGE;665001;00001665001;NILOÉ PLAQUE 1 POSTE  PUR;LEGRAND ;1;1,49;0,80;;;;;;
101235;SOCOLEC;APPAREILLAGE;665002;00001665002;NILOÉ PLAQUE 2 POSTES  PUR ENTRAXE 71;LEGRAND ;1;2,99;1,61;;;;;;
101236;SOCOLEC;APPAREILLAGE;665003;00001665003;NILOÉ PLAQUE 3 POSTES  PUR ENTRAXE 71;LEGRAND ;1;4,49;2,42;;;;;;
101237;SOCOLEC;APPAREILLAGE;665009;00001665009;NILOÉ PLAQUE 1 POSTE  PUR EMBALLAGE CHANTIER;LEGRAND ;1;149,00;80,46;;;;;;
101238;SOCOLEC;APPAREILLAGE;665099;00001665099;NILOÉ GRIFFES ACCESSOIRE;LEGRAND ;1;45,00;0,24;;;;;;
101239;SOCOLEC;APPAREILLAGE;665115;00001665115;NILOÉ INTERRUPTEUR VARIATEUR 400W 2FILS PUR;LEGRAND ;1;31,60;17,06;;;;;;
101240;SOCOLEC;APPAREILLAGE;665118;00001665118;NILOÉ INTER AUTOMATIQUE 2 FILS 400W PUR;LEGRAND ;1;49,20;26,57;;;;;;
101241;SOCOLEC;SECURITE COMMUNICATION;LUM10102;00037110102;BLOC DE SECOURS AUTONOME STD 65 C NP 45 LUMENS;LUMINOX - COOPER;1;64,48;32,24;;;;;;
101242;SOCOLEC;SECURITE COMMUNICATION;LUM10106;00037110106;BLOC DE SECOURS AUTONOME ETANCHE STD 65 CES NP 45 LUMENS;LUMINOX - COOPER;1;97,90;48,95;;;;;;
101243;SOCOLEC;SECURITE COMMUNICATION;LUM10208;00037110208;BLOC D'AMBIANCE AUTONOME STD 400 C NP FLUO 380 LUMENS;LUMINOX - COOPER;1;165,96;82,98;;;;;;
101244;SOCOLEC;SECURITE COMMUNICATION;LUM10209;00037110209;BLOC D'AMBIANCE AUTONOME STD 400 CP P FLUO 380 LUMENS;LUMINOX - COOPER;1;243,90;121,95;;;;;;
101245;SOCOLEC;SECURITE COMMUNICATION;LUM10313;00037110313;TELECOMMANDE TL500 POUR BLOC STD ET SATI;LUMINOX - COOPER;1;100,30;50,15;;;;;;
101246;SOCOLEC;SECURITE COMMUNICATION;LUM10406;00037110406;ETIQUETTE SORTIE  SECOURS;LUMINOX - COOPER;1;0,84;0,42;;;;;;
101247;SOCOLEC;SECURITE COMMUNICATION;LUM10663;00037110663;BLOC D'AMBIANCE AUTONOME TIM 400.1 SATI NP 400 LUMENS DEBROCHABLE;LUMINOX - COOPER;1;173,18;86,59;;;;;;
101248;SOCOLEC;SECURITE COMMUNICATION;LUM10678;00037110678;BLOC DE SECOURS AUTONOME ETANCHE TIM 65 CESL1  SATI 45 L;LUMINOX - COOPER;1;101,44;50,72;;;;;;
